url,latitude,longitude,restaurant_id,address,pincode
https://www.zomato.com/bangalore/s-k-sweets-rajajinagar-bangalore,12.98590999,77.56131671,19137545,"Shop 26/1,238,4th Cross,5th Main Road,Ramchandrapuram,Rajajinagar,Bangalore,India",
https://www.zomato.com/bangalore/cake-delight-sahakara-nagar-bangalore,13.063699,77.587796,19232628,"No 502,Situated at 60 Feet Road,F Block,Sahakarnagar,Bangalore,Sahakara Nagar,India",
https://www.zomato.com/bangalore/the-betel-leaf-co-seshadripuram-bangalore,12.99249784,77.57782403,19118676,"1/1,Chakravarthy Iyengar Layout,2nd Main,Kumara Park West,Seshadripuram,Bangalore,India",
https://www.zomato.com/bangalore/the-betel-leaf-co-koramangala-6th-block-bangalore,12.93714468,77.62669187,19175683,"646,100 Feet Road,Koramangala 6th Block,Bangalore,India",
https://www.zomato.com/bangalore/asha-sweets-centre-malleshwaram,13.00062779,77.5722732,59224,"88,10th Cross,1st Main,Temple Street,Malleshwaram,Bangalore,India",
https://www.zomato.com/bangalore/kanti-sweets-vijay-nagar,12.97222638,77.53839456,61743,"427,86,8th Main Road,Vijay Nagar,Bangalore,India",
https://www.zomato.com/bangalore/soopy-smile-cafe-magadi-road-bangalore,12.98273345,77.48556208,19072487,"247,1 Stage,Near East West College Road,Magadi Road,Bangalore,India",
https://www.zomato.com/bangalore/sri-krishna-sweets-malleshwaram,12.99833512,77.56975092,57108,"51,7th Cross,Malleshwaram,Bangalore,India",
https://www.zomato.com/bangalore/kanti-sweets-peenya-bangalore,13.01784106,77.51440991,18967675,"KGNSS Layout,Near Police Station,Main Road,Rajagopala Nagar,Peenya,Bangalore,India",
https://www.zomato.com/bangalore/art-of-delight-koramangala-5th-block-bangalore,12.9336499,77.62197521,18422924,"13,17th Main,1st Cross,5th A Block,Koramangala 5th Block,Bangalore,India",
https://www.zomato.com/bangalore/dumont-hsr-bangalore,12.91575532,77.65157036,19206310,"27th Main Road,Sector 1,HSR,Bangalore,India",
https://www.zomato.com/bangalore/breezy-cow-bar-kalyan-nagar,13.02250506,77.63817139,18612776,"414,4th Cross,2nd Block,CMR Road,Kalyan Nagar,Bangalore,India",
https://www.zomato.com/bangalore/kanti-sweets-mg-road-bangalore,12.97524035,77.60722037,19282616,"65,Ground Floor,Bluemoon Complex,MG Road,Bangalore,India",
https://www.zomato.com/bangalore/sri-yaksha-shiv-sagar-banashankari,12.92590957,77.56470367,18379672,"940,20th Main,BDA Complex,Opposite South Entrance,Banashankari,Bangalore,India",
https://www.zomato.com/bangalore/sugarlove-kaggadasapura-bangalore,12.97075287,77.68193163,18776820,"7,Samruddhi,Sector A,Ramaiah Reddy Colony,Kaggadasapura,Bangalore,India",
https://www.zomato.com/bangalore/bombay-kulfis-cv-raman-nagar-bangalore,12.98453752,77.67565124,19168841,"Unit 0B,Geetanjali Classik,9th Cross Road,C V Raman Nagar,Bangalore,CV Raman Nagar,India",
https://www.zomato.com/bangalore/ub-factory-marathahalli-bangalore,12.96073408,77.70038322,18896067,"Shop 31,1 Cross Road,Anand Nagar,Marathahalli,Bangalore,India",
https://www.zomato.com/bangalore/dumont-church-street-bangalore,12.97328821,77.6033362,19182555,"13,Museum Road,Ashok Nagar,Church Street,Bangalore,India",
https://www.zomato.com/bangalore/lassi-snacks-joint-domlur-bangalore,12.9602211,77.63807315,19246070,"267,1st Main,6th Cross,Behind Vijaya Bank,Domlur,Bangalore,India",
https://www.zomato.com/bangalore/apsara-ice-creams-sarjapur-road-bangalore,12.90199596,77.67726861,19195546,"533,2nd Main Road,KPCL Layout,Kasavanahalli,Sarjapur Road,Bangalore,India",
https://www.zomato.com/bangalore/poonam-sweet-centre-1-jp-nagar-bangalore,12.89178354,77.5793767,19136453,"669,RBI Layout,Opposite Elita Promenade Apartment,JP Nagar,Bangalore,India",
https://www.zomato.com/bangalore/bombay-kulfis-1-sarjapur-road-bangalore,12.91234684,77.68129159,18628140,"65/1A,Kaikondrahalli,Sarjapur Road,Bangalore,India",
https://www.zomato.com/bangalore/hangyo-malleshwaram-bangalore,12.9924508,77.57584792,18951997,"169,1st Main Road,Malleshwaram,Bangalore,India",
https://www.zomato.com/bangalore/apsara-ice-creams-koramangala-5th-block-bangalore,12.93720873,77.61949953,18710458,"1433/B,60 Feet Road,Fifth Block,KHB Block,Koramangala 5th Block,Bangalore,India",
https://www.zomato.com/bangalore/baskin-robbins-banaswadi-bangalore,13.00919292,77.65800633,19070801,"Ground Floor,2M-443,Sheetal Building,2nd Main Road East Of NGEF,Kasturi Nagar,Banaswadi,Bangalore,India",
https://www.zomato.com/bangalore/m-r-s-hotel-ulsoor-bangalore,12.97318954,77.62248416,18597000,"3 & 4,Old 11,Vivekananda Road,Ulsoor,Bangalore,India",
https://www.zomato.com/bangalore/blue-tokai-coffee-roasters-infantry-road-bangalore,12.9807318,77.603401,19147202,"36,Ground Floor,Prestige Central,Infantry Road,Bangalore,India",
https://www.zomato.com/bangalore/apsara-ice-creams-jp-nagar-bangalore,12.91201384,77.58636653,18468843,"62,Ground Floor,24th Main,7th Cross,2nd Phase,Opposite RV Dental College,JP Nagar,Bangalore,India",
https://www.zomato.com/bangalore/krispy-kreme-1-whitefield-bangalore,12.99623976,77.69530043,18308778,"Groud Floor,VR Mall,Mahadevpura,Whitefield,Bangalore,VR Bengaluru,India",
https://www.zomato.com/bangalore/kartiks-mithai-shoppe-kaggadasapura-bangalore,12.98531,77.66828,18731077,"9/1,Old 186/2,PID 83-79-9,Versova Layout,1st Main Road,Kaggadasapura,Bangalore,India",
https://www.zomato.com/bangalore/basava-hotel-btm,12.9142341,77.61313532,18470792,"402,1st Floor,Nagaraj,3rd Cross,24th Main,2nd Stage,BTM,Bangalore,India",
https://www.zomato.com/bangalore/apsara-ice-creams-hennur-bangalore,13.06262987,77.64924388,19230093,"Shop G 8 & 9,Petra Complex,Hennur Main Road,Kothanur,Hennur,Bangalore,India",
https://www.zomato.com/bangalore/karachi-bakery-koramangala-5th-block-bangalore,12.93584121,77.62154873,18819985,"Shop 2,34,5th Cross,60 Feet Main Road,Koramangala 5th Block,Bangalore,India",
https://www.zomato.com/bangalore/apsara-ice-creams-1-jp-nagar-bangalore,12.88611437,77.58229729,18685558,"34,Ground Floor,RBI Layout,7th Phase,Kothanoor Main Road,JP Nagar,Bangalore,India",
